Transcript	geneID	Gene_stable_ID	Gene_name	AAs	OrthoGroup	Isoelectric_point	RNAseq_TPM	Riboseq_TPM	AgeNode	DuplNode	MGCAT	blastn	AA_NEGATIVE	PNe	PSe	PNo	PSo	Gene_description
FBtr0303078	FBgn0261683	FBgn0261683	B9d2	177	OG0008650	7.91755165830803	0	0	Conserved	No_dupl	TRUE	TRUE	8.47457627118644	389	144	0	5	B9d2
FBtr0303079	FBgn0261697	FBgn0261697	tctn	657	OG0009293	5.83878257908052	0	0	N7	No_dupl	TRUE	TRUE	10.6544901065449	1447	526	47	46	tectonic
FBtr0303080	FBgn0261698	FBgn0261698	SLO2	1878	OG0004056	7.22608945656662	3.24496067730026	0.307634634355045	Conserved	No_dupl	TRUE	TRUE	8.4664536741214	4127	1509	2	53	slowpoke 2
FBtr0303086	FBgn0261686	FBgn0261686	CG42733	97	OG0011273	9.56907206498293	101.298325809154	21.819558251623	N5	N1	TRUE	TRUE	16.4948453608247	224	69	0	2	
FBtr0303094	FBgn0035458	FBgn0035458	ppk27	422	OG0009950	8.44484851453755	0.0420103648606193	0.014305059736611	Conserved	No_dupl	TRUE	TRUE	8.76777251184834	957	311	13	11	pickpocket 27
FBtr0303102	FBgn0035260	FBgn0035260	CG7991	888	OG0003574	9.81741016181986	0.448051850295241	0.0174362643391525	N8	No_dupl	TRUE	TRUE	9.12162162162163	1920	746	5	36	
FBtr0303106	FBgn0013811	FBgn0013811	Dhc62B	3964	OG0000154	6.04215028117134	7.48837533482713	2.9052854564392	Conserved	N8	TRUE	TRUE	12.5882946518668	8840	3054	0	110	Dynein heavy chain at 62B
FBtr0303107	FBgn0035253	FBgn0035253	Srrm234	1655	OG0002222	10.7942723503613	17.6811623230523	3.74546291739765	Conserved	No_dupl	TRUE	TRUE	11.7824773413897	3636	1331	32	58	Serine-arginine repetitive matrix 2/3/4
FBtr0303125	FBgn0261788	FBgn0261788	Ank2	13559	OG0000189	4.90543957572188	3.35736263121911	1.58804870396205	Conserved	N8	TRUE	TRUE	20.414484844015	30311	10368	65	176	Ankyrin 2
FBtr0303148	FBgn0004369	FBgn0004369	Ptp99A	1397	OG0007857	6.27580187325413	5.4295626536846	2.05371550405642	Conserved	No_dupl	TRUE	TRUE	9.87831066571224	3102	1091	3	62	Protein tyrosine phosphatase 99A
FBtr0303149	FBgn0041242	FBgn0041242	Gr47a	361	OG0011866	9.76283590085157	0.192425584983467	0.0163808354032005	N3	No_dupl	TRUE	TRUE	4.43213296398891	801	284	9	19	Gustatory receptor 47a
FBtr0303150	FBgn0039101	FBgn0039101	CG16710	372	OG0010946	6.52951905465168	0.668500735979599	0.0650379835267813	Conserved	N2	TRUE	TRUE	9.94623655913978	830	288	7	4	
FBtr0303151	FBgn0042106	FBgn0042106	CG18754	341	OG0012294	7.45072661216408	0.572418651092721	0.0487289447818365	Conserved	No_dupl	TRUE	TRUE	9.3841642228739	757	268	7	9	
FBtr0303153	FBgn0035286	FBgn0035286	CG13924	494	OG0002835	4.79769825439255	0.191726086822588	0.0261140614623395	N8	No_dupl	TRUE	TRUE	20.0404858299595	1104	380	7	31	
FBtr0303158	FBgn0050062	FBgn0050062	CG30062	171	OG0011712	4.71813042818939	2.47282649292688	0.3886286064838	Conserved	No_dupl	TRUE	TRUE	11.6959064327485	384	131	6	6	
FBtr0303161	FBgn0013343	FBgn0013343	Syx1A	296	OG0007716	5.35300549919099	11.4926384472038	14.4458447095267	Conserved	No_dupl	TRUE	TRUE	18.2432432432433	672	218	0	3	Syntaxin 1A
FBtr0303164	FBgn0027559	FBgn0027559	Pol32	431	OG0008753	9.28752488351046	6.83233844393685	4.53773370195045	N6	No_dupl	TRUE	TRUE	15.7772621809745	967	328	7	21	Pol32 polymerase delta subunit
FBtr0303197	FBgn0037477	FBgn0037477	CG14610	147	OG0012206	5.97984688863342	0.452368919083939	0.0385093323513837	N2	No_dupl	TRUE	TRUE	15.6462585034013	336	107	4	0	
FBtr0303201	FBgn0261704	FBgn0261704	CG42740	51	OG0012471	10.4789098616985	0	0	N5	No_dupl	TRUE	TRUE	0	117	38	4	0	
FBtr0303203	FBgn0261705	FBgn0261705	CG42741	362	OG0000442	9.76728406579951	0.604861656359846	0.110590705850768	Conserved	N8	TRUE	TRUE	5.80110497237569	801	287	1	17	
FBtr0303204	FBgn0085367	FBgn0085367	CG34338	110	OG0011758	4.99332431523636	0	0	N3	No_dupl	TRUE	TRUE	13.6363636363636	244	88	5	3	
FBtr0303207	FBgn0031903	FBgn0031903	Wnt10	483	OG0008044	8.97278462173288	0.0488558432610654	0.0128929244712433	Conserved	No_dupl	TRUE	TRUE	10.1449275362319	1084	367	2	17	Wnt oncogene analog 10
FBtr0303210	FBgn0052834	FBgn0052834	CG32834	556	OG0009749	3.8826438261137	3.77503412184174	0.721654337762916	Conserved	N2	TRUE	TRUE	9.71223021582734	1226	444	44	41	
FBtr0303218	FBgn0037488	FBgn0037488	CG14607	401	OG0007895	8.36895076678099	0.945918160964922	0.375779925200595	Conserved	No_dupl	TRUE	TRUE	3.99002493765586	857	348	5	3	
FBtr0303219	FBgn0037487	FBgn0037487	thw	1137	OG0008783	8.54150721578506	0.494691449410362	0.420513426643503	Conserved	No_dupl	TRUE	TRUE	11.5215479331574	2492	921	2	11	thawb
FBtr0303231	FBgn0085456	FBgn0085456	CG34427	269	OG0001072	4.49024282131808	1.00606324634419	0.662315996984434	N6	N6	TRUE	TRUE	8.17843866171004	602	207	3	19	
FBtr0303232	FBgn0035932	FBgn0035932	CG13308	233	OG0000401	5.56170542300179	0.247932965267159	0.281414351798573	N6	N3	TRUE	TRUE	3.86266094420601	513	188	4	12	
FBtr0303235	FBgn0038332	FBgn0038332	CG6136	263	OG0003017	5.03399745127191	10.8197627157745	2.25801937882147	Conserved	No_dupl	TRUE	TRUE	14.4486692015209	579	212	1	3	
FBtr0303240	FBgn0039742	FBgn0039742	CG15528	227	OG0003038	6.31076755778737	14.7008392225414	6.33624046633915	Conserved	No_dupl	TRUE	TRUE	11.4537444933921	500	183	3	9	
FBtr0303242	FBgn0028872	FBgn0028872	CG18095	564	OG0007179	6.31516458195437	8.4915822858593	13.8170576594666	Conserved	No_dupl	TRUE	TRUE	10.1063829787234	1260	434	14	26	
FBtr0303243	FBgn0050073	FBgn0050073	Obp50b	238	OG0011517	5.87766343852319	0	0	N4	No_dupl	TRUE	TRUE	11.344537815126	539	177	8	7	Odorant-binding protein 50b
FBtr0303251	FBgn0031902	FBgn0031902	Wnt6	420	OG0010305	9.73605169736139	6.68559273697286	1.40314437775537	Conserved	No_dupl	TRUE	TRUE	9.52380952380952	939	323	2	19	Wnt oncogene analog 6
FBtr0303254	FBgn0261089	FBgn0261089	Sytalpha	504	OG0007720	7.67890765121179	1.41858071537811	1.22309381834211	Conserved	No_dupl	TRUE	TRUE	10.9126984126984	1110	404	3	20	Synaptotagmin alpha
FBtr0303264	FBgn0025641	FBgn0025641	DAAM	1463	OG0006725	6.36974035294897	8.96443820759884	2.59988085806728	Conserved	No_dupl	TRUE	TRUE	13.1920710868079	3225	1166	3	15	Dishevelled Associated Activator of Morphogenesis
FBtr0303268	FBgn0030340	FBgn0030340	CG15740	975	OG0009993	9.36815498463102	0.0355383239647873	0	N5	No_dupl	TRUE	TRUE	3.8974358974359	2147	780	7	26	
FBtr0303270	FBgn0261801	FBgn0261801	CG42747	404	OG0004820	4.80118107479214	0.649815206132477	0.179782105321231	N7	No_dupl	TRUE	TRUE	9.9009900990099	883	331	2	18	
FBtr0303280	FBgn0261804	FBgn0261804	CG42750	1068	OG0000138	8.55202472680639	1.08214350629764	0.159476243625822	Conserved	N7	TRUE	TRUE	7.95880149812734	2359	847	4	22	
FBtr0303281	FBgn0261805	FBgn0261805	CG42751	43	OG0012956	11.603644730767	2.33715008491175	1.26396389194079	N3	No_dupl	TRUE	TRUE	0	100	31	0	1	
FBtr0303282	FBgn0261806	FBgn0261806	CG42752	162	OG0011498	9.14707735171746	20.3900572143606	7.57993647928554	N5	No_dupl	TRUE	TRUE	11.7283950617284	376	112	0	1	
FBtr0303283	FBgn0261807	FBgn0261807	CG42753	84	OG0012977	9.84371750357629	32.8146571677122	2.20496421526882	N5	No_dupl	TRUE	TRUE	4.76190476190476	188	66	3	1	
FBtr0303295	FBgn0030599	FBgn0030599	CG9030	210	OG0012796	9.77979219215801	37.7995860936265	2.83603513749988	N2	No_dupl	TRUE	TRUE	4.76190476190476	473	159	0	0	
FBtr0303301	FBgn0265607	FBgn0265607	beat-IIIa	343	OG0000290	9.05429423779601	0	0	Conserved	N6	TRUE	TRUE	9.03790087463557	756	275	3	11	beaten path IIIa
FBtr0303303	FBgn0261816	FBgn0261816	CG42758	124	OG0013946	8.63975758877878	95.2534091472675	6.98166261753715	N2	No_dupl	TRUE	TRUE	4.03225806451613	276	98	4	3	
FBtr0303304	FBgn0261817	FBgn0261817	CG42759	70	OG0012463	4.86779996267695	0	0.220114623913759	N5	No_dupl	TRUE	TRUE	5.71428571428572	152	60	2	1	
FBtr0303341	FBgn0023458	FBgn0023458	Rbcn-3A	3426	OG0008500	5.7465763762767	17.3491643333646	10.5031657788266	Conserved	No_dupl	TRUE	TRUE	11.6170461179218	7601	2679	3	77	Rabconnectin-3A
FBtr0303375	FBgn0036480	FBgn0036480	Cep135	1065	OG0001522	6.12831604871172	13.8784123381311	1.77078207249388	Conserved	No_dupl	TRUE	TRUE	18.1220657276995	2382	815	3	19	Centrosomal protein 135kDa
FBtr0303379	FBgn0036585	FBgn0036585	CG13071	69	OG0009572	9.36034334147349	0.133678142563399	0.0455190956135019	N6	No_dupl	TRUE	TRUE	0	152	57	0	1	
FBtr0303380	FBgn0036586	FBgn0036586	CG13070	152	OG0011480	7.94834554409024	0.306424192988637	0.0695608714657036	N3	No_dupl	TRUE	TRUE	7.89473684210527	349	109	6	0	
FBtr0303381	FBgn0052428	FBgn0052428	CG32428	238	OG0008355	5.2789323252525	14.9772432724392	4.92017508247432	N6	No_dupl	TRUE	TRUE	11.7647058823529	541	175	0	2	
FBtr0303387	FBgn0261836	FBgn0261836	Msp300	13540	OG0001118	4.5862597036069	27.2365941785022	9.40837289654278	Conserved	No_dupl	TRUE	TRUE	18.8183161004431	30035	10587	216	310	Muscle-specific protein 300 kDa
FBtr0303390	FBgn0261830	FBgn0261830	CG42762	161	OG0013884	8.39179761412115	0.195670535826358	0.13325657670327	N2	No_dupl	TRUE	TRUE	14.2857142857143	371	114	6	7	
FBtr0303391	FBgn0261831	FBgn0261831	CG42763	191	OG0013885	5.42736645383029	0.175807011734895	0.643543456317555	N2	No_dupl	TRUE	TRUE	10.9947643979058	438	137	7	4	
FBtr0303392	FBgn0261832	FBgn0261832	CG42764	232	OG0012996	5.24776144736006	14.5921599163158	1.51963749971229	Conserved	No_dupl	TRUE	TRUE	15.5172413793103	524	174	1	5	
FBtr0303395	FBgn0261834	FBgn0261834	CG42766	98	OG0021373	9.59312942692026	10.3827009799173	0.566750051122208	N0	No_dupl	TRUE	FALSE	7.14285714285714	222	74	0	1	
FBtr0303412	FBgn0261847	FBgn0261847	CG42779	61	OG0021351	4.93566933817831	0	0.0386600538087277	N0	No_dupl	TRUE	FALSE	8.19672131147541	137	48	3	5	
FBtr0303413	FBgn0038482	FBgn0038482	CG4053	265	OG0000052	5.04409737217086	5.45666952098251	2.26384916173356	Conserved	N6	TRUE	TRUE	12.4528301886792	588	209	5	12	
FBtr0303417	FBgn0261849	FBgn0261849	CG42781	39	OG0013990	6.36386227469402	9.58305184501367	1.23470546851624	N2	No_dupl	TRUE	TRUE	5.12820512820513	91	28	0	0	
FBtr0303425	FBgn0053483	FBgn0053483	CG33483	229	OG0000000	9.33245326466779	0.515373346583257	0.025070161797284	N6	N3	TRUE	TRUE	8.73362445414847	526	163	4	5	
FBtr0303428	FBgn0261853	FBgn0261853	CG42782	46	OG0021285	8.73846302012778	1574.87547054647	4169.42838409139	N0	No_dupl	TRUE	TRUE	2.17391304347826	108	32	1	3	
FBtr0303445	FBgn0062978	FBgn0062978	CG31808	56	OG0009621	10.9097026318604	30.1510392209417	13.5286338945356	N6	No_dupl	TRUE	TRUE	7.14285714285714	129	41	0	1	
FBtr0303457	FBgn0030013	FBgn0030013	GIIIspla2	217	OG0004747	8.73225826198928	18.7434429458515	13.0464277113991	N8	No_dupl	TRUE	TRUE	11.5207373271889	483	170	3	7	Phospholipase A2 group III
FBtr0303463	FBgn0261858	FBgn0261858	Mzt1	82	OG0011572	4.18415261866025	36.6735248313309	6.75569416970543	Conserved	No_dupl	TRUE	TRUE	23.1707317073171	183	65	1	3	Mitotic spindle organizing protein 1
FBtr0303466	FBgn0040607	FBgn0040607	CG14244	106	OG0010131	6.00352280223736	0.119375131424928	0.162594958816953	N5	No_dupl	TRUE	TRUE	7.54716981132076	240	80	3	4	
FBtr0303486	FBgn0261859	FBgn0261859	CG42788	1560	OG0001999	6.17771120672409	9.94850491397527	3.70472212405556	Conserved	No_dupl	TRUE	TRUE	10.1282051282051	3391	1291	7	54	
FBtr0303508	FBgn0039048	FBgn0039048	CG17111	792	OG0007955	6.44443738610277	18.5871799767301	5.08737041978709	Conserved	No_dupl	TRUE	TRUE	11.6161616161616	1743	635	10	31	
FBtr0303568	FBgn0032289	FBgn0032289	CG6431	351	OG0001817	9.30871459432775	0.118219692047917	0.0201276490028119	Conserved	No_dupl	TRUE	TRUE	6.83760683760684	778	277	4	16	
FBtr0303570	FBgn0051068	FBgn0051068	CG31068	751	OG0007548	8.35476643821224	21.0336119331111	0.718671062286426	N8	No_dupl	TRUE	TRUE	14.780292942743	1674	581	6	24	
FBtr0303581	FBgn0053339	FBgn0053339	CG33339	313	OG0010140	9.46734974834054	0.626895336539948	0.40752557703483	N5	No_dupl	TRUE	TRUE	10.5431309904153	699	242	10	15	
FBtr0303582	FBgn0039193	FBgn0039193	CG13613	219	OG0000399	5.70329473403854	0.0879035058674473	0.0598645075644237	Conserved	N5	TRUE	TRUE	10.5022831050228	485	174	5	5	
FBtr0303589	FBgn0261925	FBgn0261925	CG42792	88	OG0011234	9.77860426355707	0.495865930534318	0.474886718660092	N2	N0	TRUE	TRUE	5.68181818181818	194	72	1	1	
FBtr0303647	FBgn0053180	FBgn0053180	Ranbp16	1110	OG0006303	5.9512077800629	8.1220393024141	0.670588506619826	Conserved	No_dupl	TRUE	TRUE	11.0810810810811	2478	854	0	8	Ranbp16
FBtr0303650	FBgn0259244	FBgn0259244	CG42342	831	OG0001479	5.75427394266038	2.43909980988218	0.463882594470668	N8	No_dupl	TRUE	TRUE	12.9963898916967	1795	700	5	12	
FBtr0303652	FBgn0032648	FBgn0032648	CG15144	1038	OG0000543	6.03971785792041	17.5239639314513	4.49124297799413	Conserved	N2	TRUE	TRUE	16.9556840077071	2343	773	9	36	
FBtr0303708	FBgn0261931	FBgn0261931	CG42797	1426	OG0001166	5.95888939223288	9.58878427039271	1.31717059144364	Conserved	No_dupl	TRUE	TRUE	12.0617110799439	3106	1174	10	36	
FBtr0303712	FBgn0261531	FBgn0261531	CG42659	49	OG0005923	8.79783890572284	154.710170326707	58.0225227162876	N5	N2	TRUE	TRUE	2.04081632653061	114	35	0	0	
FBtr0303713	FBgn0053771	FBgn0053771	CG33771	178	OG0000133	9.58577322976938	0	0.0367882448719922	N7	N5	TRUE	TRUE	6.17977528089887	411	125	1	1	
FBtr0303714	FBgn0053772	FBgn0053772	CG33772	185	OG0008677	10.0564615557217	0	0	N7	No_dupl	TRUE	TRUE	7.02702702702702	420	137	2	3	
FBtr0303731	FBgn0261932	FBgn0261932	CG42798	97	OG0011714	6.07250061086314	8.13404400577494	4.90545145599695	N6	No_dupl	TRUE	TRUE	10.3092783505155	223	70	3	6	
FBtr0303755	FBgn0038508	FBgn0038508	CG5866	223	OG0010536	7.16021492127404	0.0817131181303031	0	N5	No_dupl	TRUE	TRUE	8.07174887892377	499	172	2	2	
FBtr0303781	FBgn0036923	FBgn0036923	CG17732	790	OG0009704	5.4130647248267	0.72123104055592	0.308025974446529	N5	No_dupl	TRUE	TRUE	15.3164556962026	1798	574	5	2	
FBtr0303784	FBgn0051848	FBgn0051848	CG31848	212	OG0009770	5.39152180332761	13.0110115669979	4.30936418423315	N5	No_dupl	TRUE	TRUE	10.8490566037736	470	168	0	3	
FBtr0303785	FBgn0034785	FBgn0034785	CG3649	486	OG0011220	9.25329457466937	0.110929854440756	0	Conserved	No_dupl	TRUE	TRUE	4.11522633744856	1071	389	9	29	
FBtr0303789	FBgn0264495	FBgn0264495	gpp	2137	OG0003628	9.17545991170782	21.1222046633487	2.87905277176533	Conserved	No_dupl	TRUE	TRUE	8.89096864763687	4713	1700	6	11	grappa
FBtr0303797	FBgn0261999	FBgn0261999	Ca-Ma2d	1215	OG0005676	5.06204009070521	5.90971168484346	1.87491217683696	Conserved	No_dupl	TRUE	TRUE	15.1440329218107	2747	900	0	63	Ca[2+] channel Muscle-specific alpha2/delta subunit
FBtr0303798	FBgn0262000	FBgn0262000	CG42818	1085	OG0013899	7.23459301029951	1.54157634004112	5.32828325613408	N2	No_dupl	TRUE	TRUE	11.2442396313364	2453	804	102	52	
FBtr0303799	FBgn0262002	FBgn0262002	CG42820	689	OG0010963	9.06372525598874	124.880298665849	4.65832504907599	N4	No_dupl	TRUE	TRUE	13.0624092888244	1533	536	20	41	
FBtr0303800	FBgn0262001	FBgn0262001	CG42819	146	OG0011550	4.54925382639618	2.97765849345691	0.228952007406985	N4	No_dupl	TRUE	TRUE	11.6438356164384	314	126	4	10	
FBtr0303818	FBgn0261990	FBgn0261990	CG42808	135	OG0009483	5.47653157838556	184.11114605481	251.102977161249	N6	No_dupl	TRUE	TRUE	15.5555555555556	308	99	0	13	
FBtr0303819	FBgn0261989	FBgn0261989	CG42807	278	OG0008387	7.973195539941	96.2888560083106	111.050197323038	N6	No_dupl	TRUE	TRUE	7.9136690647482	627	209	3	20	
FBtr0303820	FBgn0261991	FBgn0261991	CG42809	145	OG0008481	8.14101092059795	0	0	N5	No_dupl	TRUE	TRUE	6.89655172413793	320	117	6	2	
FBtr0303821	FBgn0261992	FBgn0261992	CG42810	109	OG0008481	4.31882544031671	64.590727174172	14.2960728601165	N5	No_dupl	TRUE	TRUE	22.9357798165138	250	79	0	5	
FBtr0303822	FBgn0261994	FBgn0261994	CG42812	217	OG0000399	5.14490414331626	0.0839599332453187	0	Conserved	N6	TRUE	TRUE	12.9032258064516	489	164	2	0	
FBtr0303823	FBgn0261993	FBgn0261993	CG42811	213	OG0000399	4.87618564469766	0	0	Conserved	N5	TRUE	TRUE	11.2676056338028	471	170	3	1	
FBtr0303824	FBgn0261996	FBgn0261996	CG42814	237	OG0001019	5.49364130236766	16.6541805526002	1.68763762530863	Conserved	N5	TRUE	TRUE	12.6582278481013	526	187	5	9	
FBtr0303825	FBgn0261995	FBgn0261995	CG42813	212	OG0001019	4.91894998038775	95.9057560567597	23.1097642132319	Conserved	N5	TRUE	TRUE	14.1509433962264	471	167	1	11	
FBtr0303827	FBgn0261997	FBgn0261997	CG42815	101	OG0015950	11.8940517475077	0	0	N1	No_dupl	TRUE	TRUE	4.95049504950495	212	93	0	0	
FBtr0303828	FBgn0262003	FBgn0262003	CG42821	112	OG0001743	5.04379147805526	26.9361457265249	49.0940942593994	N6	N2	TRUE	TRUE	11.6071428571429	252	86	1	1	
FBtr0303829	FBgn0262004	FBgn0262004	CG42822	112	OG0001743	7.96744769302709	6.32357746361325	7.51931357989128	N6	N2	TRUE	TRUE	9.82142857142857	253	85	2	3	
FBtr0303830	FBgn0262006	FBgn0262006	CG42824	146	OG0013011	10.5824740726748	16.2545706970409	9.36673114046802	N3	No_dupl	TRUE	TRUE	6.84931506849315	325	115	6	7	
FBtr0303831	FBgn0262005	FBgn0262005	CG42823	151	OG0002248	7.90943728759341	1.14205342268731	0.738878863049088	N6	No_dupl	TRUE	TRUE	8.6092715231788	341	114	4	4	
FBtr0303832	FBgn0262008	FBgn0262008	CG42826	473	OG0000050	8.24417503593127	0.081598191100584	0.0972482506848233	Conserved	N5	TRUE	TRUE	5.91966173361522	1034	387	14	32	
FBtr0303833	FBgn0262007	FBgn0262007	CG42825	518	OG0000050	8.80120973268759	96.4262926322229	80.2276658309867	Conserved	N2	TRUE	TRUE	5.01930501930502	1152	404	9	12	
FBtr0303834	FBgn0262009	FBgn0262009	CG42827	116	OG0001765	9.46884144812608	24.5373657238595	51.3708282384821	Conserved	No_dupl	TRUE	TRUE	10.3448275862069	266	84	1	6	
FBtr0303835	FBgn0262010	FBgn0262010	CG42828	89	OG0001765	8.51199454023579	63.3129200222353	95.8613791352481	Conserved	No_dupl	TRUE	TRUE	8.98876404494382	204	65	4	1	
FBtr0303836	FBgn0262018	FBgn0262018	CadN2	1799	OG0000425	5.20024505959916	0.899183875791067	0.155490358964178	N8	N8	TRUE	TRUE	13.6742634797109	4002	1397	11	56	Cadherin-N2
FBtr0303837	FBgn0262017	FBgn0262017	CG42830	187	OG0012441	6.70867015427807	32.4730201258661	9.93251954673064	Conserved	No_dupl	TRUE	TRUE	16.0427807486631	433	130	6	2	
FBtr0303840	FBgn0038068	FBgn0038068	CG11600	406	OG0001501	9.35413007948859	4.14402241946537	3.92135030000947	Conserved	N2	TRUE	TRUE	9.35960591133005	920	300	3	7	
FBtr0303841	FBgn0038069	FBgn0038069	CG11608	430	OG0001501	9.32256251968208	21.3511815013064	13.5808647907573	Conserved	N2	TRUE	TRUE	7.44186046511628	962	330	7	5	
FBtr0303842	FBgn0030018	FBgn0030018	slpr	1155	OG0007856	6.46674214163616	6.85553415038537	1.84696985290055	Conserved	No_dupl	TRUE	TRUE	11.5151515151515	2574	893	1	21	slipper
FBtr0303848	FBgn0028581	FBgn0028581	mei-217	279	OG0009827	8.77816377289826	0	0	N7	No_dupl	TRUE	TRUE	8.60215053763441	606	233	2	0	mei-217
FBtr0303850	FBgn0262020	FBgn0262020	CG42831	124	OG0015941	11.7257520630921	8.52372383908991	0.487640390409257	N1	No_dupl	TRUE	TRUE	4.03225806451613	273	101	2	1	
FBtr0303851	FBgn0262021	FBgn0262021	CG42832	65	OG0013942	5.06210973803489	0.230223467748076	0.235181994003093	N2	No_dupl	TRUE	TRUE	7.69230769230769	149	48	3	1	
FBtr0303852	FBgn0262022	FBgn0262022	CG42833	87	OG0011928	9.35582465025436	18.8002232295745	39.9206847582648	N5	No_dupl	TRUE	TRUE	10.3448275862069	194	69	1	0	
FBtr0303853	FBgn0262023	FBgn0262023	CG42834	122	OG0008462	11.9406622434664	0	0	N3	N2	TRUE	TRUE	1.63934426229508	259	109	2	4	
FBtr0303854	FBgn0262024	FBgn0262024	CG42835	108	OG0013012	11.7743653173379	0	0.0561229758416473	N2	No_dupl	TRUE	TRUE	1.85185185185185	233	93	6	4	
FBtr0303860	FBgn0262026	FBgn0262026	CG42837	62	OG0009897	10.2107065313988	0	0	N6	No_dupl	TRUE	TRUE	3.2258064516129	138	50	0	1	
FBtr0303862	FBgn0053255	FBgn0053255	CR33255	109	OG0000038	8.61475371754715	0.0703228046939578	0	N5	N0	FALSE	TRUE	1.8348623853211	233	96	4	2	-
FBtr0303866	FBgn0037260	FBgn0037260	Mur82C	578	OG0021338	9.56589497480473	4.81031622024216	3.7761927695932	N0	No_dupl	TRUE	TRUE	5.53633217993079	1246	490	4	1	Mucin related 82C
FBtr0303867	FBgn0085386	FBgn0085386	CG34357	1685	OG0006080	8.33581373390963	1.02040635121052	0.123085903403488	Conserved	No_dupl	TRUE	TRUE	9.13946587537092	3710	1347	7	4	
FBtr0303874	FBgn0032136	FBgn0032136	Apoltp	4333	OG0001709	5.91300218409295	15.2330906642013	46.6805735601795	Conserved	No_dupl	TRUE	TRUE	12.5778906069698	9710	3291	29	290	Apolipoprotein lipid transfer particle
FBtr0303882	FBgn0051755	FBgn0051755	SoYb	1476	OG0009767	6.52701140079533	1.60138735582111	1.17911982815321	N8	No_dupl	TRUE	TRUE	12.1951219512195	3317	1113	71	57	Sister of Yb
FBtr0303902	FBgn0043456	FBgn0043456	Ndf	603	OG0001004	5.68045921719613	30.8315268008224	22.8048140184999	Conserved	No_dupl	TRUE	TRUE	13.5986733001658	1338	473	3	14	Nucleosome-destabilizing factor
FBtr0303908	FBgn0028704	FBgn0028704	Nckx30C	881	OG0008001	8.81424775606152	4.94579510006577	1.09908126684674	Conserved	No_dupl	TRUE	TRUE	8.05902383654938	1934	711	4	10	Nckx30C
FBtr0303911	FBgn0260794	FBgn0260794	ctrip	3140	OG0001735	6.80136385853867	78.6541670026143	17.7797587466338	N8	No_dupl	TRUE	TRUE	8.40764331210191	6902	2520	7	15	circadian trip
FBtr0303924	FBgn0262029	FBgn0262029	d	1426	OG0006593	9.15194262072346	1.04397096776978	0.237851980979016	Conserved	No_dupl	TRUE	TRUE	8.90603085553997	3121	1159	12	39	dachs
FBtr0303925	FBgn0262030	FBgn0262030	CG42841	79	OG0013934	4.80069480746728	30.6239959167918	3.1533351473915	N2	No_dupl	TRUE	TRUE	15.1898734177215	180	59	1	3	
FBtr0303931	FBgn0262035	FBgn0262035	CG42846	167	OG0002337	9.75171213634722	26.0764815012103	43.1271236343438	N7	N2	TRUE	TRUE	2.39520958083832	368	135	1	0	
FBtr0303932	FBgn0262036	FBgn0262036	CG42847	141	OG0013887	10.9682071053781	84.7166003058882	13.5409559337889	N2	No_dupl	TRUE	TRUE	3.54609929078014	319	106	5	8	
FBtr0304001	FBgn0030479	FBgn0030479	Rbp1-like	247	OG0000348	10.4463907024756	16.4466667554518	5.01790234923767	Conserved	N8	TRUE	TRUE	6.88259109311741	532	211	0	3	Rbp1-like
FBtr0304003	FBgn0032553	FBgn0032553	CG4480	272	OG0009608	9.53244389823131	47.511632300574	3.46775606361437	Conserved	No_dupl	TRUE	TRUE	4.77941176470589	602	216	0	12	
FBtr0304017	FBgn0262099	FBgn0262099	CG42852	32	OG0015949	6.6801634477326	4740.22468302397	6255.18612276953	N1	No_dupl	TRUE	TRUE	0	70	28	0	3	
FBtr0304019	FBgn0262100	FBgn0262100	CG42853	284	OG0012829	5.16674781331985	97.138203846489	29.8638372021382	Conserved	No_dupl	TRUE	TRUE	11.9718309859155	642	212	6	8	
FBtr0304020	FBgn0262101	FBgn0262101	CG42854	160	OG0001497	10.0119674948705	7.07037000477504	2.96931200011488	N6	No_dupl	TRUE	TRUE	10	361	121	0	0	
FBtr0304022	FBgn0261975	FBgn0261975	CG42806	88	OG0012970	4.45543727266951	22.1083338044703	9.27489836374839	N3	No_dupl	TRUE	TRUE	17.0454545454545	200	66	2	3	
FBtr0304023	FBgn0262102	FBgn0262102	CG42855	76	OG0011837	10.2967199621891	91.3526720024366	7.33767821289651	N5	No_dupl	TRUE	TRUE	5.26315789473684	172	58	0	3	
FBtr0304026	FBgn0262103	FBgn0262103	Sik3	1471	OG0001153	6.28800922334312	7.69779105459791	2.42270812971272	N8	No_dupl	TRUE	TRUE	9.24541128484025	3236	1179	2	52	Salt-inducible kinase 3
FBtr0304028	FBgn0262104	FBgn0262104	CG42857	138	OG0011932	9.90609346079051	6.72652914463944	2.79946103006581	N5	No_dupl	TRUE	TRUE	9.42028985507246	318	98	0	2	
FBtr0304036	FBgn0026418	FBgn0026418	Hsc70Cb	836	OG0005633	5.2450631994552	91.0922635436359	89.1651820140439	N8	No_dupl	TRUE	TRUE	13.9952153110048	1856	654	5	22	Hsc70Cb
FBtr0304042	FBgn0052846	FBgn0052846	CG32846	356	OG0009431	5.70074601293205	38.8734490925826	45.5460869220933	N6	No_dupl	TRUE	TRUE	8.70786516853933	795	275	16	13	
